earthquake,pga_(g),cover_cm,water_cement_ratio,time_yrs,CorrosionLvl_Long,CorrosionLvl_Transv,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce
RSN589_WHITTIER.A_A-ALH180.AT2.g3,0.2896879,4,0.4,25,5.971173759,12.099405,0.363172583,0.0105033,0.00232616,0.00345916,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.970508137,49.3017,2.01908
RSN589_WHITTIER.A_A-ALH180.AT2.g3,0.2896879,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00988975,0.00212423,0.00318522,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.029557215,-46.6952,-2.15212
RSN589_WHITTIER.A_A-ALH180.AT2.g3,0.2896879,4,0.4,75,13.06475663,25.50419091,0.349324954,0.009705,0.00195376,0.00298338,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.115737526,-44.2746,-2.39647
RSN590_WHITTIER.A_A-ALT000.AT2.g3,0.3070681,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00488522,0.00189522,0.00249402,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.704875881,51.3877,1.11014
RSN590_WHITTIER.A_A-ALT000.AT2.g3,0.3070681,4,0.4,25,5.971173759,12.099405,0.363172583,0.00474805,0.00175704,0.00233152,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.730508719,47.8658,1.11063
RSN590_WHITTIER.A_A-ALT000.AT2.g3,0.3070681,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00457948,0.00162402,0.00217186,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.75450567,44.8,1.10891
RSN590_WHITTIER.A_A-ALT000.AT2.g3,0.3070681,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00432759,0.00149683,0.0020112,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.777691136,42.1176,1.10757
RSN592_WHITTIER.A_A-CAM009.AT2.g3,0.2928505,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00469472,0.00184115,0.00241834,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.691427382,51.2163,1.06462
RSN592_WHITTIER.A_A-CAM009.AT2.g3,0.2928505,4,0.4,25,5.971173759,12.099405,0.363172583,0.00466757,0.00173238,0.00229758,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.726054201,47.8725,1.09728
RSN592_WHITTIER.A_A-CAM009.AT2.g3,0.2928505,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00467027,0.00164024,0.00219754,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.761104423,45.0727,1.13526
RSN592_WHITTIER.A_A-CAM009.AT2.g3,0.2928505,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00452142,0.00152945,0.00206209,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.797236511,42.5087,1.17475
RSN593_WHITTIER.A_A-ARL180.AT2.g3,0.09201652,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00190575,0.00108686,0.00135115,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.551009926,-40.1167,-0.529587
RSN593_WHITTIER.A_A-ARL180.AT2.g3,0.09201652,4,0.4,25,5.971173759,12.099405,0.363172583,0.00212294,0.00111993,0.00140631,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.575811146,-40.1584,-0.578935
RSN593_WHITTIER.A_A-ARL180.AT2.g3,0.09201652,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00165661,0.000941965,0.00117145,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.551234809,-36.0284,-0.476005
RSN593_WHITTIER.A_A-ARL180.AT2.g3,0.09201652,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00155764,0.000878165,0.00109328,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.53971142,-33.3486,-0.422371
RSN594_WHITTIER.A_A-NHO180.AT2.g3,0.1336313,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0015064,0.000962253,0.00118027,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.529114055,-34.9239,-0.425123
RSN594_WHITTIER.A_A-NHO180.AT2.g3,0.1336313,4,0.4,25,5.971173759,12.099405,0.363172583,0.00153882,0.00094209,0.00116118,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.53441701,-34.9135,-0.433558
RSN594_WHITTIER.A_A-NHO180.AT2.g3,0.1336313,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00156557,0.000915394,0.00113449,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.541338781,-34.8396,-0.44392
RSN594_WHITTIER.A_A-NHO180.AT2.g3,0.1336313,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00157351,0.000883345,0.00110032,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.550666819,-34.5383,-0.455378
RSN595_WHITTIER.A_A-JAB207.AT2.g3,0.2294175,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00551601,0.00187288,0.00246521,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.840258176,-54.0728,-1.65996
RSN595_WHITTIER.A_A-JAB207.AT2.g3,0.2294175,4,0.4,25,5.971173759,12.099405,0.363172583,0.00506353,0.00177406,0.00236163,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.874179169,-50.2669,-1.67023
RSN595_WHITTIER.A_A-JAB207.AT2.g3,0.2294175,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00481164,0.00166761,0.0022398,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.908883295,-46.6663,-1.67615
RSN595_WHITTIER.A_A-JAB207.AT2.g3,0.2294175,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00454694,0.00153711,0.00207441,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.940165426,-43.7093,-1.67987
RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00058499,0.000561108,0.0006512,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.441761268,19.5382,0.165788
RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,4,0.4,25,5.971173759,12.099405,0.363172583,0.000575118,0.000532196,0.0006179,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.435893576,19.0459,0.157346
RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,4,0.4,50,9.829996808,19.46383972,0.356191674,0.000559488,0.000487583,0.00056394,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.43220324,-18.8686,-0.153253
RSN598_WHITTIER.A_A-TUJ262.AT2.g3,0.1278607,4,0.4,75,13.06475663,25.50419091,0.349324954,0.000549527,0.000490104,0.00057175,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.431784216,-19.0624,-0.154527
RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00341088,0.00145851,0.00188853,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.680090061,-50.7,-1.01961
RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,4,0.4,25,5.971173759,12.099405,0.363172583,0.00315952,0.00140361,0.00180288,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.700461732,-47.3926,-1.01105
RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00328006,0.0013698,0.00178044,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.725711736,-43.5593,-0.997476
RSN599_WHITTIER.A_A-FLO020.AT2.g3,0.1154556,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00345667,0.00134017,0.00176379,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.743158746,-40.3692,-0.969408
RSN602_WHITTIER.A_A-BUE250.AT2.g3,0.211214,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0051325,0.0019386,0.00256306,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.722594373,51.9298,1.17896
RSN602_WHITTIER.A_A-BUE250.AT2.g3,0.211214,4,0.4,25,5.971173759,12.099405,0.363172583,0.00516105,0.00183315,0.00245083,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.753281397,48.6872,1.20122
RSN602_WHITTIER.A_A-BUE250.AT2.g3,0.211214,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00498281,0.00170059,0.00229081,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.782662413,45.5393,1.21291
RSN602_WHITTIER.A_A-BUE250.AT2.g3,0.211214,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00461783,0.00154927,0.0020939,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.808084888,42.675,1.21166
RSN608_WHITTIER.A_A-WAT180.AT2.g3,0.1101537,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00381696,0.00159347,0.00207128,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.651346727,-49.5603,-0.914222
RSN608_WHITTIER.A_A-WAT180.AT2.g3,0.1101537,4,0.4,25,5.971173759,12.099405,0.363172583,0.00391675,0.00151433,0.00199396,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.674215361,-46.4458,-0.917988
RSN608_WHITTIER.A_A-WAT180.AT2.g3,0.1101537,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00399762,0.00143659,0.0019165,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.694691577,-43.6515,-0.91596
RSN608_WHITTIER.A_A-WAT180.AT2.g3,0.1101537,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00403319,0.00136964,0.00184678,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.709030058,-41.2932,-0.902612
RSN611_WHITTIER.A_A-CAS000.AT2.g3,0.3215924,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0177929,0.00458839,0.00656494,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.167941419,56.199,3.33322
RSN611_WHITTIER.A_A-CAS000.AT2.g3,0.3215924,4,0.4,25,5.971173759,12.099405,0.363172583,0.0175831,0.00411406,0.00603019,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.225589783,52.4327,3.42441
RSN611_WHITTIER.A_A-CAS000.AT2.g3,0.3215924,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0157037,0.00332829,0.00500905,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.284057371,48.9505,3.50929
RSN611_WHITTIER.A_A-CAS000.AT2.g3,0.3215924,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0121228,0.00249056,0.0037811,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.338809281,45.8348,3.57212
RSN613_WHITTIER.A_A-BAD000.AT2.g3,0.1356851,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00240848,0.00124044,0.00156269,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.580751578,-44.403,-0.651158
RSN613_WHITTIER.A_A-BAD000.AT2.g3,0.1356851,4,0.4,25,5.971173759,12.099405,0.363172583,0.00230367,0.0011533,0.00145859,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.589992471,-41.7999,-0.632647
RSN613_WHITTIER.A_A-BAD000.AT2.g3,0.1356851,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00222272,0.00107601,0.00136733,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.595314448,-39.3978,-0.607097
RSN613_WHITTIER.A_A-BAD000.AT2.g3,0.1356851,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0021567,0.0010186,0.00129902,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.59832173,-37.4533,-0.582979
RSN614_WHITTIER.A_A-BIR090.AT2.g3,0.2316997,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00351012,0.00157549,0.00202462,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.667358098,-50.2862,-0.973778
RSN614_WHITTIER.A_A-BIR090.AT2.g3,0.2316997,4,0.4,25,5.971173759,12.099405,0.363172583,0.00379374,0.00155479,0.00202713,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.683809321,-46.9395,-0.954337
RSN614_WHITTIER.A_A-BIR090.AT2.g3,0.2316997,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00400884,0.00151654,0.0020045,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.697455988,-43.9371,-0.929305
RSN614_WHITTIER.A_A-BIR090.AT2.g3,0.2316997,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0039526,0.00143275,0.00190834,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.726005611,40.2109,0.921546
RSN615_WHITTIER.A_A-DWN180.AT2.g3,0.2045122,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00787936,0.0021035,0.00298511,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.920832184,-55.1513,-2.03334
RSN615_WHITTIER.A_A-DWN180.AT2.g3,0.2045122,4,0.4,25,5.971173759,12.099405,0.363172583,0.00726859,0.00182045,0.00262312,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.998868246,-51.4605,-2.23246
RSN615_WHITTIER.A_A-DWN180.AT2.g3,0.2045122,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00674464,0.00163715,0.00237737,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.080621448,-48.2433,-2.4495
RSN615_WHITTIER.A_A-DWN180.AT2.g3,0.2045122,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0155593,0.00433843,0.00609565,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.165483846,-45.283,-2.67449
RSN616_WHITTIER.A_A-FAI095.AT2.g3,0.1360791,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00164133,0.00101387,0.00124835,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.531380232,35.5139,0.436016
RSN616_WHITTIER.A_A-FAI095.AT2.g3,0.1360791,4,0.4,25,5.971173759,12.099405,0.363172583,0.00167504,0.000991362,0.00122684,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.535693165,35.2057,0.439277
RSN616_WHITTIER.A_A-FAI095.AT2.g3,0.1360791,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00233035,0.00112332,0.00142832,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.588292821,-39.5277,-0.594815
RSN616_WHITTIER.A_A-FAI095.AT2.g3,0.1360791,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00236202,0.0010788,0.00138267,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.593418756,-37.3918,-0.572522
RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00508246,0.00193509,0.00255483,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.851057712,-54.0514,-1.70223
RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,4,0.4,25,5.971173759,12.099405,0.363172583,0.00519061,0.0018341,0.00245447,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.87458928,-50.2336,-1.67069
RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00514352,0.00170839,0.00231349,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.896386891,-46.5153,-1.6251
RSN620_WHITTIER.A_A-GLP177.AT2.g3,0.3043283,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00501714,0.00157121,0.00215304,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.91012689,-43.3961,-1.56296
RSN622_WHITTIER.A_A-COM140.AT2.g3,0.1865797,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00206136,0.00115437,0.00143836,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.557965715,-41.1233,-0.556668
RSN622_WHITTIER.A_A-COM140.AT2.g3,0.1865797,4,0.4,25,5.971173759,12.099405,0.363172583,0.0019801,0.00108233,0.00135278,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.560072566,-39.0997,-0.53328
RSN622_WHITTIER.A_A-COM140.AT2.g3,0.1865797,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00188319,0.001009,0.00126442,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.562294896,-37.079,-0.509741
RSN622_WHITTIER.A_A-COM140.AT2.g3,0.1865797,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0018402,0.000954967,0.00120181,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.566153333,-35.2456,-0.491209
RSN625_WHITTIER.A_A-ING000.AT2.g3,0.2540748,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00251054,0.00130914,0.00164647,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.583997233,-45.2287,-0.670701
RSN625_WHITTIER.A_A-ING000.AT2.g3,0.2540748,4,0.4,25,5.971173759,12.099405,0.363172583,0.00255501,0.00126169,0.00159875,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.586384511,-42.317,-0.632664
RSN625_WHITTIER.A_A-ING000.AT2.g3,0.2540748,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00258434,0.00120945,0.00154448,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.595783704,40.0573,0.618233
RSN625_WHITTIER.A_A-ING000.AT2.g3,0.2540748,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00261622,0.00116642,0.00150048,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.605032986,38.4546,0.612068
RSN626_WHITTIER.A_A-116270.AT2.g3,0.2725075,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00763615,0.00247062,0.00336318,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.832426732,54.2231,1.63369
RSN626_WHITTIER.A_A-116270.AT2.g3,0.2725075,4,0.4,25,5.971173759,12.099405,0.363172583,0.00801521,0.0021752,0.00307514,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.885764885,50.4907,1.72243
RSN626_WHITTIER.A_A-116270.AT2.g3,0.2725075,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00778823,0.00196355,0.00282476,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.931454852,46.9853,1.77247
RSN626_WHITTIER.A_A-116270.AT2.g3,0.2725075,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00725012,0.00176806,0.00256447,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.968532745,43.9841,1.79398
RSN627_WHITTIER.A_A-BLD000.AT2.g3,0.1495401,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00228699,0.00124217,0.00155384,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.573128189,-43.9098,-0.627131
RSN627_WHITTIER.A_A-BLD000.AT2.g3,0.1495401,4,0.4,25,5.971173759,12.099405,0.363172583,0.00237246,0.00121276,0.00152938,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.580351297,-41.7339,-0.611173
RSN627_WHITTIER.A_A-BLD000.AT2.g3,0.1495401,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00246585,0.001181,0.00150307,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.588666767,39.5586,0.596037
RSN627_WHITTIER.A_A-BLD000.AT2.g3,0.1495401,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00256369,0.00115426,0.0014826,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.601748516,38.2689,0.602517
RSN629_WHITTIER.A_A-CCN000.AT2.g3,0.07085438,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00106609,0.000794324,0.000958621,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.497654432,27.9249,0.300705
RSN629_WHITTIER.A_A-CCN000.AT2.g3,0.07085438,4,0.4,25,5.971173759,12.099405,0.363172583,0.00108149,0.000773882,0.000937734,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.498789633,27.7262,0.299929
RSN629_WHITTIER.A_A-CCN000.AT2.g3,0.07085438,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00109949,0.000754203,0.000917908,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.500025727,27.6144,0.300202
RSN629_WHITTIER.A_A-CCN000.AT2.g3,0.07085438,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00112406,0.000738869,0.000903389,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.501710585,27.6414,0.302524
RSN632_WHITTIER.A_A-CYP053.AT2.g3,0.1653319,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00262449,0.00131932,0.0016676,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.583455249,43.7453,0.6475
RSN632_WHITTIER.A_A-CYP053.AT2.g3,0.1653319,4,0.4,25,5.971173759,12.099405,0.363172583,0.00267566,0.00128706,0.00163702,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.592213427,42.5981,0.649591
RSN632_WHITTIER.A_A-CYP053.AT2.g3,0.1653319,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00277072,0.00124941,0.00160444,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.606428714,40.8091,0.652544
RSN632_WHITTIER.A_A-CYP053.AT2.g3,0.1653319,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00280695,0.00120064,0.00155456,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.616680945,39.0384,0.645515
RSN633_WHITTIER.A_A-VER083.AT2.g3,0.1603371,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00304872,0.00143509,0.00183106,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.617633246,-46.6037,-0.772992
RSN633_WHITTIER.A_A-VER083.AT2.g3,0.1603371,4,0.4,25,5.971173759,12.099405,0.363172583,0.00297731,0.00134618,0.00172799,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.618114414,-44.3369,-0.73654
RSN633_WHITTIER.A_A-VER083.AT2.g3,0.1603371,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00290916,0.00125798,0.00162599,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.636415719,-42.2711,-0.744421
